student_id,job_id,domain_match,required_overlap_count,required_overlap_ratio,nice_overlap_count,nice_overlap_ratio,avg_required_skill_score,min_required_skill_score,meets_min_score_threshold,years_experience,min_years_required,years_gap,verified_skill_breadth,is_good_match
S0394,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,5,0
S0241,J0092,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,8,0
S0183,J0004,0.0,0,0.0,1,0.5,0.0,0.0,0.0,2.4,2.0,0.4,5,0
S0423,J0104,1.0,3,0.75,0,0.0,74.97,70.5,1.0,2.2,1.0,1.2,6,1
S0388,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.1,3.0,1.1,5,0
S0140,J0010,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.7,2.0,0.7,5,0
S0171,J0104,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,1.0,0.1,7,0
S0214,J0096,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.4,2.0,1.4,6,0
S0461,J0104,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,1.0,0.3,6,0
S0143,J0051,0.0,1,0.2,0,0.0,54.1,54.1,1.0,1.1,0.0,1.1,8,1
S0136,J0092,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,5,0
S0041,J0008,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,1.0,-0.1,8,1
S0290,J0111,1.0,2,0.5,2,0.6667,39.5,29.0,0.0,0.4,3.0,-2.6,6,1
S0509,J0066,1.0,2,0.4,2,1.0,63.8,60.1,1.0,1.3,2.0,-0.7,7,1
S0260,J0024,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,3.0,-2.1,5,0
S0006,J0112,1.0,0,0.0,2,1.0,0.0,0.0,0.0,0.9,3.0,-2.1,5,0
S0433,J0067,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,5,0
S0414,J0117,1.0,2,0.6667,0,0.0,41.95,36.9,0.0,0.5,1.0,-0.5,7,1
S0275,J0052,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,8,1
S0393,J0076,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,1.0,1.4,7,0
S0426,J0112,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,3.0,-1.8,6,0
S0328,J0108,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,2.0,-1.5,8,1
S0562,J0065,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,4,0
S0356,J0112,1.0,3,0.75,1,0.5,26.57,19.7,0.0,2.7,3.0,-0.3,5,1
S0387,J0003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,8,1
S0153,J0010,1.0,4,1.0,2,0.6667,72.35,63.6,1.0,0.9,2.0,-1.1,8,1
S0118,J0090,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,7,1
S0505,J0048,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,0
S0154,J0022,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,4,0
S0276,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,1.0,-0.1,7,0
S0148,J0044,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,4,0
S0091,J0098,0.0,1,0.3333,0,0.0,63.0,63.0,1.0,3.0,0.0,3.0,5,1
S0536,J0027,1.0,2,0.5,1,1.0,48.35,40.6,1.0,0.5,3.0,-2.5,8,0
S0445,J0073,1.0,4,1.0,1,1.0,78.4,67.6,1.0,0.1,3.0,-2.9,6,1
S0048,J0116,1.0,1,0.3333,3,1.0,65.2,65.2,1.0,1.5,2.0,-0.5,6,1
S0192,J0107,0.0,1,0.2,0,0.0,58.7,58.7,1.0,0.1,1.0,-0.9,8,1
S0532,J0091,0.0,1,0.2,0,0.0,90.0,90.0,1.0,2.3,3.0,-0.7,7,1
S0544,J0048,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,1.0,-0.1,4,0
S0446,J0028,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.2,3.0,1.2,6,0
S0042,J0051,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,5,0
S0322,J0019,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.1,1.0,3.1,5,0
S0600,J0079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,5,1
S0405,J0072,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,4.8,1.0,3.8,8,0
S0216,J0114,1.0,2,0.5,0,0.0,62.4,62.2,0.0,0.7,1.0,-0.3,5,1
S0061,J0028,0.0,1,0.2,0,0.0,72.3,72.3,1.0,1.7,3.0,-1.3,7,1
S0059,J0017,1.0,1,0.3333,1,1.0,48.2,48.2,0.0,2.5,0.0,2.5,6,1
S0429,J0084,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,4,0
S0001,J0027,1.0,1,0.25,1,1.0,59.0,59.0,1.0,0.6,3.0,-2.4,8,1
S0326,J0037,1.0,4,1.0,0,0.0,58.62,47.6,1.0,0.5,3.0,-2.5,7,1
S0050,J0065,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,1.0,0.2,4,1
S0032,J0043,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.5,1.0,0.5,8,0
S0218,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,3.0,-2.3,7,0
S0263,J0039,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,6,0
S0111,J0115,1.0,4,1.0,1,1.0,64.17,48.7,1.0,2.7,3.0,-0.3,8,1
S0155,J0034,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,2.0,-1.3,5,0
S0136,J0102,0.0,1,0.3333,0,0.0,62.8,62.8,1.0,0.7,0.0,0.7,5,1
S0574,J0018,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,8,1
S0582,J0060,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.3,0.0,2.3,6,0
S0134,J0087,0.0,1,0.25,0,0.0,67.3,67.3,1.0,0.2,0.0,0.2,6,0
S0445,J0095,0.0,1,0.3333,0,0.0,79.5,79.5,1.0,0.1,1.0,-0.9,6,1
S0379,J0093,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,7,1
S0349,J0117,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,5,0
S0009,J0096,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,2.0,-0.5,5,0
S0362,J0112,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,3.0,-2.4,5,0
S0263,J0004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,2.0,-1.8,6,1
S0452,J0101,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,7,0
S0578,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,3.0,-1.2,4,0
S0027,J0077,1.0,3,0.6,2,0.6667,52.97,46.0,0.0,0.7,1.0,-0.3,7,1
S0060,J0067,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5,0
S0571,J0112,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,3.0,-2.3,8,1
S0059,J0048,0.0,0,0.0,1,0.5,0.0,0.0,0.0,2.5,1.0,1.5,6,1
S0094,J0005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,4,1
S0556,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,5,0
S0585,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.7,1.0,4.7,7,1
S0013,J0101,1.0,4,0.8,2,0.6667,73.88,69.1,1.0,1.5,1.0,0.5,9,0
S0137,J0004,0.0,0,0.0,1,0.5,0.0,0.0,0.0,2.1,2.0,0.1,6,1
S0351,J0025,0.0,1,0.25,0,0.0,58.2,58.2,0.0,0.5,0.0,0.5,6,1
S0081,J0105,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.1,1.0,1.1,4,0
S0271,J0046,0.0,1,0.25,1,0.3333,69.4,69.4,1.0,1.6,2.0,-0.4,8,1
S0505,J0094,1.0,2,0.5,1,0.3333,68.6,60.3,1.0,0.3,3.0,-2.7,5,1
S0058,J0056,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,3.0,-2.6,5,1
S0481,J0044,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,7,1
S0468,J0010,1.0,2,0.5,3,1.0,37.8,31.3,0.0,0.3,2.0,-1.7,6,1
S0402,J0090,1.0,3,0.6,2,0.6667,38.93,34.1,0.0,0.1,1.0,-0.9,7,1
S0271,J0079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,0.0,1.6,8,0
S0528,J0004,1.0,1,0.2,2,1.0,48.2,48.2,1.0,0.3,2.0,-1.7,5,0
S0131,J0057,1.0,2,0.5,1,0.5,66.25,66.0,1.0,0.3,0.0,0.3,6,1
S0566,J0095,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,6,0
S0043,J0035,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,2.0,-0.2,7,0
S0099,J0066,0.0,1,0.2,0,0.0,84.9,84.9,1.0,1.3,2.0,-0.7,8,1
S0049,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,3.0,-1.7,5,0
S0132,J0089,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,6,0
S0438,J0073,1.0,3,0.75,0,0.0,45.67,38.8,0.0,1.4,3.0,-1.6,5,1
S0364,J0086,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,1.0,-0.2,6,0
S0216,J0020,1.0,1,0.3333,1,1.0,58.9,58.9,1.0,0.7,3.0,-2.3,5,0
S0164,J0119,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,7,1
S0553,J0029,1.0,3,1.0,1,0.3333,80.27,69.8,1.0,1.1,3.0,-1.9,8,1
S0155,J0087,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,5,1
S0521,J0013,1.0,3,1.0,0,0.0,50.47,45.2,1.0,0.1,1.0,-0.9,5,1
S0325,J0046,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.3,2.0,0.3,7,0
S0248,J0054,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,3.0,-1.7,9,1
S0514,J0104,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,7,0
S0143,J0109,1.0,5,1.0,1,0.5,40.24,35.0,0.0,1.1,2.0,-0.9,8,1
S0491,J0113,1.0,4,0.8,1,1.0,68.42,63.3,1.0,1.7,0.0,1.7,8,1
S0010,J0098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,1
S0386,J0016,1.0,3,1.0,2,1.0,87.3,84.9,1.0,1.5,0.0,1.5,8,1
S0217,J0090,1.0,2,0.4,1,0.3333,94.95,94.5,1.0,0.5,1.0,-0.5,5,1
S0127,J0033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,7,0
S0584,J0034,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,2.0,-0.9,5,0
S0087,J0025,1.0,2,0.5,1,1.0,56.35,50.0,0.0,2.5,0.0,2.5,7,1
S0268,J0003,0.0,1,0.3333,0,0.0,70.8,70.8,1.0,6.2,3.0,3.2,7,0
S0525,J0001,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.2,2.0,-1.8,8,0
S0207,J0099,1.0,3,0.75,3,1.0,45.57,35.3,0.0,2.9,1.0,1.9,8,1
S0346,J0079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,4,0
S0351,J0034,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,2.0,-1.5,6,0
S0580,J0094,0.0,1,0.25,0,0.0,86.6,86.6,1.0,1.3,3.0,-1.7,6,1
S0263,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,6,0
S0077,J0084,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,3.0,-1.1,5,0
S0037,J0045,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.4,3.0,0.4,7,0
S0251,J0089,1.0,3,0.6,0,0.0,77.03,71.3,1.0,0.1,1.0,-0.9,6,1
S0188,J0089,0.0,0,0.0,1,1.0,0.0,0.0,0.0,1.9,1.0,0.9,8,1
S0027,J0049,1.0,3,1.0,1,0.5,61.4,57.0,1.0,0.7,0.0,0.7,7,1
S0399,J0054,0.0,0,0.0,1,0.5,0.0,0.0,0.0,0.1,3.0,-2.9,4,1
S0247,J0003,0.0,1,0.3333,0,0.0,60.4,60.4,1.0,0.1,3.0,-2.9,4,1
S0165,J0015,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,6,0
S0484,J0006,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,4,0
S0124,J0046,0.0,1,0.25,0,0.0,79.5,79.5,1.0,0.8,2.0,-1.2,7,0
S0184,J0005,1.0,3,0.6,3,1.0,65.9,55.7,1.0,2.0,1.0,1.0,8,1
S0156,J0027,0.0,1,0.25,0,0.0,78.8,78.8,1.0,0.4,3.0,-2.6,5,0
S0493,J0003,0.0,1,0.3333,0,0.0,68.0,68.0,1.0,6.4,3.0,3.4,6,1
S0422,J0055,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.3,0.0,5.3,6,0
S0385,J0017,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1
S0042,J0073,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,3.0,-2.6,5,0
S0369,J0115,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,3.0,-2.2,6,0
S0319,J0100,1.0,2,0.6667,1,0.3333,55.85,54.1,0.0,2.0,1.0,1.0,6,1
S0014,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,3.0,-2.2,6,0
S0575,J0101,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,6,0
S0223,J0109,1.0,4,0.8,2,1.0,74.6,66.9,1.0,0.3,2.0,-1.7,7,1
S0209,J0051,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,7,0
S0503,J0025,1.0,2,0.5,0,0.0,67.85,58.5,1.0,1.2,0.0,1.2,5,1
S0556,J0055,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,5,1
S0424,J0097,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,6,0
S0071,J0002,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.9,1.0,1.9,5,1
S0161,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.9,1.0,1.9,9,0
S0096,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,7,1
S0190,J0083,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,7,0
S0133,J0012,0.0,0,0.0,1,0.5,0.0,0.0,0.0,2.3,0.0,2.3,4,0
S0242,J0063,1.0,1,0.3333,2,1.0,63.5,63.5,1.0,1.3,0.0,1.3,7,1
S0017,J0070,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,2.0,-1.5,6,0
S0520,J0104,1.0,1,0.25,1,1.0,81.8,81.8,1.0,0.6,1.0,-0.4,5,1
S0510,J0110,1.0,2,0.5,1,0.3333,83.15,80.0,1.0,1.4,0.0,1.4,5,1
S0031,J0120,0.0,0,0.0,1,0.5,0.0,0.0,0.0,0.6,2.0,-1.4,7,0
S0480,J0068,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,1.0,0.4,8,1
S0118,J0059,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,7,1
S0118,J0042,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,7,1
S0243,J0077,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4,0
S0489,J0112,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,3.0,-2.2,5,0
S0343,J0100,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,3.0,1.0,2.0,8,0
S0347,J0047,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,1.0,-0.2,7,0
S0267,J0094,0.0,1,0.25,0,0.0,62.1,62.1,1.0,0.4,3.0,-2.6,5,1
S0190,J0011,0.0,1,0.2,0,0.0,54.1,54.1,0.0,1.4,3.0,-1.6,7,0
S0450,J0054,0.0,0,0.0,1,0.5,0.0,0.0,0.0,0.2,3.0,-2.8,7,0
S0161,J0062,1.0,5,1.0,0,0.0,31.12,16.5,0.0,2.9,2.0,0.9,9,1
S0447,J0113,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.2,0.0,3.2,4,0
S0133,J0014,1.0,3,1.0,0,0.0,93.7,91.4,1.0,2.3,1.0,1.3,4,1
S0320,J0055,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5,0
S0005,J0042,0.0,1,0.25,0,0.0,59.8,59.8,0.0,0.2,0.0,0.2,9,0
S0504,J0068,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,1.0,0.2,8,1
S0315,J0108,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.7,2.0,1.7,7,1
S0360,J0040,1.0,3,0.75,0,0.0,99.3,97.9,1.0,3.0,0.0,3.0,8,1
S0357,J0077,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5,0
S0184,J0044,0.0,1,0.25,0,0.0,79.2,79.2,1.0,2.0,0.0,2.0,8,1
S0086,J0015,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.6,2.0,3.6,6,0
S0589,J0091,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,3.0,-1.6,8,0
S0443,J0116,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.3,2.0,-1.7,6,0
S0046,J0119,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.3,0.0,4.3,7,0
S0494,J0092,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,1.5,5,0
S0307,J0079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,6,0
S0409,J0011,1.0,2,0.4,1,0.5,66.15,65.9,1.0,0.5,3.0,-2.5,4,1
S0129,J0066,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,2.0,-1.3,5,0
S0180,J0036,0.0,1,0.25,0,0.0,100.0,100.0,1.0,2.4,0.0,2.4,5,0
S0014,J0116,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,2.0,-1.2,6,0
S0328,J0105,0.0,2,0.4,0,0.0,100.0,100.0,1.0,0.5,1.0,-0.5,8,0
S0102,J0037,1.0,3,0.75,0,0.0,66.3,63.4,1.0,0.5,3.0,-2.5,6,1
S0554,J0087,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5,0
S0589,J0065,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.4,1.0,0.4,8,0
S0478,J0016,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,7,0
S0122,J0085,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,3.0,-1.5,4,0
S0304,J0020,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,3.0,-2.3,6,0
S0431,J0101,1.0,3,0.6,0,0.0,74.43,71.7,1.0,1.2,1.0,0.2,5,1
S0142,J0038,1.0,3,1.0,1,1.0,58.33,47.5,1.0,1.8,2.0,-0.2,7,1
S0436,J0088,1.0,3,0.75,0,0.0,74.1,71.5,1.0,0.1,0.0,0.1,7,0
S0096,J0073,0.0,1,0.25,0,0.0,51.4,51.4,0.0,0.7,3.0,-2.3,7,1
S0530,J0033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,7,0
S0574,J0092,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,8,0
S0484,J0082,1.0,2,0.4,1,0.5,92.25,86.6,1.0,1.9,1.0,0.9,4,1
S0180,J0078,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,1.0,1.4,5,1
S0241,J0041,1.0,2,0.6667,1,1.0,63.45,59.2,1.0,0.5,0.0,0.5,8,1
S0110,J0028,0.0,1,0.2,0,0.0,65.4,65.4,1.0,0.3,3.0,-2.7,7,0
S0243,J0036,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4,0
S0373,J0012,0.0,0,0.0,1,0.5,0.0,0.0,0.0,2.4,0.0,2.4,4,1
S0200,J0038,0.0,0,0.0,1,1.0,0.0,0.0,0.0,0.3,2.0,-1.7,5,0
S0290,J0008,1.0,1,0.3333,2,1.0,35.7,35.7,0.0,0.4,1.0,-0.6,6,1
S0096,J0038,1.0,2,0.6667,1,1.0,48.3,47.3,1.0,0.7,2.0,-1.3,7,1
S0242,J0111,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.3,3.0,-1.7,7,0
S0482,J0080,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,1.0,0.1,7,1
S0546,J0095,1.0,1,0.3333,2,1.0,77.0,77.0,1.0,1.6,1.0,0.6,4,1
S0385,J0113,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
S0308,J0050,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.8,1.0,1.8,4,0
S0468,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,6,1
S0583,J0064,1.0,4,0.8,0,0.0,54.47,43.9,0.0,2.6,0.0,2.6,5,1
S0313,J0098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,6,1
S0412,J0048,1.0,1,0.3333,0,0.0,56.5,56.5,1.0,3.3,1.0,2.3,4,1
S0534,J0027,0.0,1,0.25,0,0.0,68.7,68.7,1.0,7.3,3.0,4.3,8,1
S0530,J0028,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,3.0,-1.1,7,0
S0068,J0106,0.0,1,0.25,0,0.0,73.1,73.1,1.0,0.8,1.0,-0.2,8,1
S0298,J0098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
S0216,J0022,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,5,1
S0415,J0036,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,6,0
S0113,J0041,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,9,0
S0021,J0023,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,2.0,-1.7,4,0
S0200,J0100,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.3,1.0,-0.7,5,0
S0360,J0074,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,8,1
S0112,J0043,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,1.0,-0.1,5,0
S0427,J0012,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.9,0.0,2.9,6,0
S0453,J0044,1.0,4,1.0,2,1.0,55.5,43.5,1.0,1.9,0.0,1.9,8,1
S0510,J0105,0.0,1,0.2,0,0.0,100.0,100.0,1.0,1.4,1.0,0.4,5,1
S0528,J0114,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,0
S0502,J0078,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,1
S0048,J0076,0.0,0,0.0,2,1.0,0.0,0.0,0.0,1.5,1.0,0.5,6,1
S0518,J0077,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,1.0,0.8,8,0
S0592,J0003,1.0,3,1.0,1,1.0,58.63,41.5,1.0,1.1,3.0,-1.9,8,1
S0408,J0028,0.0,1,0.2,0,0.0,86.0,86.0,1.0,1.9,3.0,-1.1,7,1
S0579,J0061,1.0,2,0.5,0,0.0,73.85,64.0,1.0,2.2,1.0,1.2,4,1
S0384,J0040,1.0,2,0.5,1,1.0,43.55,42.3,0.0,1.1,0.0,1.1,4,1
S0305,J0059,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,1.0,0.1,8,0
S0149,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,4,0
S0202,J0067,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.8,0.0,4.8,6,0
S0269,J0033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,5,1
S0074,J0066,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,2.0,-0.4,6,0
S0426,J0096,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,2.0,-0.8,6,0
S0087,J0005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,1.5,7,0
S0248,J0107,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,1.0,0.3,9,0
S0105,J0022,0.0,1,0.2,0,0.0,100.0,100.0,1.0,0.6,0.0,0.6,6,1
S0217,J0096,1.0,1,0.25,1,1.0,73.7,73.7,1.0,0.5,2.0,-1.5,5,1
S0174,J0012,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7,0
S0597,J0027,0.0,1,0.25,0,0.0,51.3,51.3,1.0,0.0,3.0,-3.0,5,1
S0030,J0108,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,2.0,-1.9,4,1
S0517,J0111,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.9,3.0,-1.1,7,1
S0263,J0027,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,3.0,-2.8,6,0
S0236,J0008,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,7,1
S0473,J0054,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,3.0,-1.5,4,0
S0266,J0110,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,8,0
S0190,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,1.0,0.4,7,0
S0097,J0102,1.0,3,1.0,1,0.5,82.97,69.1,1.0,0.2,0.0,0.2,9,0
S0554,J0012,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5,0
S0246,J0036,0.0,1,0.25,0,0.0,43.6,43.6,1.0,2.5,0.0,2.5,9,1
S0072,J0064,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.3,0.0,3.3,4,1
S0001,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,3.0,-2.4,8,0
S0247,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,4,0
S0011,J0105,1.0,5,1.0,3,1.0,63.86,49.5,1.0,0.6,1.0,-0.4,8,1
S0142,J0029,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.8,3.0,-1.2,7,0
S0133,J0051,0.0,1,0.2,0,0.0,96.7,96.7,1.0,2.3,0.0,2.3,4,1
